acq_date,fire_count,mean_frp,soil_temp_level_1,soil_moisture_level_1
2021-12-13,3,31.39,,
2021-12-14,7,12.812857142857142,,
2021-12-15,2,1.9,,
2021-12-16,8,11.3775,,
2021-12-18,1,1.7,,
2021-12-19,2,4.29,,
2021-12-20,3,6.013333333333333,,
2021-12-21,7,17.255714285714284,,
2021-12-22,7,16.330000000000002,,
2021-12-23,5,3.786,,
2021-12-24,2,1.3199999999999998,,
2021-12-25,1,0.72,,
2021-12-27,1,0.68,,
2021-12-30,47,57.37851063829787,,
2021-12-31,30,2.4429999999999996,,
2022-01-03,1,6.17,,
2022-01-04,2,4.89,,
2022-01-06,1,4.86,,
2022-01-07,1,1.44,,
2022-01-10,1,1.61,,
2022-01-11,2,1.36,,
2022-01-14,2,3.675,,
2022-01-15,1,3.18,,
2022-01-16,1,3.64,,
2022-01-23,3,1.4433333333333334,,
2022-01-24,4,5.2425,,
2022-01-26,5,12.606,,
2022-01-27,1,3.41,,
2022-01-28,5,10.158,,
2022-01-29,2,2.665,,
2022-01-31,2,0.82,,
2022-02-01,3,22.853333333333335,,
2022-02-04,1,2.58,,
2022-02-05,6,15.893333333333333,,
2022-02-07,1,0.56,,
2022-02-08,5,9.026,,
2022-02-09,3,3.2466666666666666,,
2022-02-11,9,1.1977777777777776,,
2022-02-12,3,4.196666666666666,,
2022-02-13,1,0.9,,
2022-02-14,3,2.7099999999999995,,
2022-02-15,10,21.273999999999997,,
2022-02-16,4,7.9275,,
2022-02-17,1,12.72,,
2022-02-18,1,17.61,,
2022-02-19,1,0.65,,
2022-02-20,2,1.8699999999999999,,
2022-02-21,1,0.48,,
2022-02-22,1,2.22,,
2022-02-25,1,4.28,,
2022-02-26,2,7.555,,
2022-03-01,5,3.592,,
2022-03-02,11,3.9227272727272724,,
2022-03-03,6,3.8616666666666664,,
2022-03-04,4,14.412500000000001,,
2022-03-05,1,3.08,,
2022-03-11,7,5.395714285714286,,
2022-03-12,10,4.806,,
2022-03-13,1,1.18,,
2022-03-14,4,5.355,,
2022-03-15,15,4.356,,
2022-03-16,1,1.87,,
2022-03-17,1,3.54,,
2022-03-18,7,4.1000000000000005,,
2022-03-19,3,5.426666666666667,,
2022-03-20,3,3.2733333333333334,,
2022-03-21,4,22.6975,,
2022-03-23,6,5.993333333333333,,
2022-03-24,7,4.694285714285714,,
2022-03-25,8,6.135,,
2022-03-26,7,6.234285714285714,,
2022-03-27,3,1.9166666666666667,,
2022-03-29,3,1.7366666666666666,,
2022-03-30,1,9.5,,
2022-03-31,8,21.43625,,
2022-04-01,1,4.36,,
2022-04-02,4,1.5225,,
2022-04-04,12,11.215000000000002,,
2022-04-05,3,0.84,,
2022-04-06,9,6.967777777777778,,
2022-04-07,10,10.405000000000001,,
2022-04-08,16,21.146250000000002,,
2022-04-09,4,2.44,,
2022-04-10,2,25.794999999999998,,
2022-04-11,5,1.578,,
2022-04-12,4,1.8375,,
2022-04-13,11,4.5227272727272725,,
2022-04-14,3,3.9,,
2022-04-15,3,0.9766666666666666,,
2022-04-16,4,2.0,,
2022-04-17,5,21.908,,
2022-04-18,5,2.854,,
2022-04-19,3,14.876666666666665,,
2022-04-20,31,10.120967741935484,,
2022-04-21,23,31.216521739130435,,
2022-04-22,179,21.03586592178771,,
2022-04-23,7,1.4585714285714286,,
2022-04-24,2,2.2849999999999997,,
2022-04-25,6,6.291666666666667,,
2022-04-26,5,3.882,,
2022-04-27,4,1.06,,
2022-04-28,6,3.731666666666667,,
2022-04-29,31,43.93870967741936,,
2022-04-30,30,15.321,,
2022-05-01,3,3.4899999999999998,,
2022-05-03,2,2.035,,
2022-05-04,1,0.56,,
2022-05-05,8,4.06875,,
2022-05-06,1,1.19,,
2022-05-07,9,8.22777777777778,,
2022-05-08,1,1.46,,
2022-05-09,4,17.064999999999998,,
2022-05-10,11,4.2,,
2022-05-11,2,1.21,,
2022-05-12,2,0.585,,
2022-05-13,33,39.48212121212121,,
2022-05-14,16,3.745625,,
2022-05-15,10,2.2800000000000002,,
2022-05-17,6,9.398333333333333,,
2022-05-18,29,3.298275862068966,,
2022-05-19,4,0.875,,
2022-05-20,11,1.5899999999999999,,
2022-05-22,1,0.85,,
2022-05-25,4,3.795,,
2022-05-26,3,0.8233333333333333,,
2022-05-28,2,0.71,,
2022-05-29,8,1.4775,,
2022-05-31,2,0.81,,
2022-06-02,3,4.503333333333333,,
2022-06-03,4,0.8625,,
2022-06-04,4,1.0274999999999999,,
2022-06-06,2,1.8599999999999999,,
2022-06-07,2,1.305,,
2022-06-09,1,0.75,,
2022-06-10,7,1.0885714285714285,,
2022-06-11,4,0.545,,
2022-06-12,2,1.2349999999999999,,
2022-06-13,8,3.36625,,
2022-06-14,3,1.1933333333333334,,
2022-06-15,6,1.2483333333333333,,
2022-06-16,8,1.245,,
2022-06-17,18,5.443333333333333,,
2022-06-18,35,4.735714285714286,,
2022-06-19,2,8.215,,
2022-06-20,2,1.29,,
2022-06-22,2,1.96,,
2022-06-23,1,1.92,,
2022-06-24,5,0.8480000000000001,,
2022-06-25,3,4.86,,
2022-06-27,1,4.33,,
2022-06-28,4,2.0375,,
2022-06-29,4,0.9825,,
2022-06-30,2,1.965,,
2022-07-01,4,1.105,,
2022-07-02,8,1.05625,,
2022-07-03,1,4.34,,
2022-07-04,2,0.87,,
2022-07-05,2,1.21,,
2022-07-06,2,4.155,,
2022-07-07,1,0.97,,
2022-07-08,6,8.088333333333333,,
2022-07-09,5,9.252,,
2022-07-10,1,0.54,,
2022-07-11,2,0.685,,
2022-07-12,8,6.4325,,
2022-07-13,5,1.176,,
2022-07-14,5,10.370000000000001,,
2022-07-15,1,0.56,,
2022-07-17,2,1.23,,
2022-07-18,7,2.092857142857143,,
2022-07-19,10,10.486999999999998,,
2022-07-20,6,2.32,,
2022-07-21,4,0.97,,
2022-07-22,2,1.505,,
2022-07-23,8,1.1125,,
2022-07-24,1,0.67,,
2022-07-25,2,0.935,,
2022-07-26,1,0.6,,
2022-07-31,1,0.84,,
2022-08-01,4,1.155,,
2022-08-02,1,1.24,,
2022-08-03,2,0.75,,
2022-08-05,7,6.042857142857143,,
2022-08-08,1,0.83,,
2022-08-09,4,3.6174999999999997,,
2022-08-10,2,1.0550000000000002,,
2022-08-11,6,5.8933333333333335,,
2022-08-13,1,1.41,,
2022-08-14,3,1.5033333333333332,,
2022-08-15,2,1.9449999999999998,,
2022-08-18,1,0.99,,
2022-08-19,2,1.06,,
2022-08-20,1,0.44,,
2022-08-21,8,0.7525,,
2022-08-22,4,0.5874999999999999,,
2022-08-23,4,1.79,,
2022-08-24,8,1.61875,,
2022-08-25,1,2.51,,
2022-08-26,7,18.41857142857143,,
2022-08-27,6,1.0650000000000002,,
2022-08-28,2,1.78,,
2022-08-29,21,18.87238095238095,,
2022-08-30,18,6.404444444444445,,
2022-08-31,6,4.588333333333334,,
2022-09-01,7,1.2228571428571426,,
2022-09-02,2,1.465,,
2022-09-03,6,3.9583333333333335,,
2022-09-04,4,1.6,,
2022-09-05,8,7.33625,,
2022-09-06,9,42.809999999999995,,
2022-09-07,11,1.43,,
2022-09-08,3,1.03,,
2022-09-09,13,6.578461538461538,,
2022-09-10,5,6.936000000000002,,
2022-09-11,5,11.238,,
2022-09-12,8,12.50375,,
2022-09-13,4,1.3575,,
2022-09-15,5,0.866,,
2022-09-16,6,1.1533333333333333,,
2022-09-17,4,0.7975,,
2022-09-18,6,1.4516666666666669,,
2022-09-19,10,22.204,,
2022-09-20,7,1.467142857142857,,
2022-09-23,8,2.1975,,
2022-09-24,7,2.44,,
2022-09-25,7,1.5071428571428573,,
2022-09-26,7,1.7857142857142858,,
2022-09-27,7,1.1785714285714286,,
2022-09-28,4,1.4025,,
2022-09-29,2,1.2,,
2022-09-30,9,1.1800000000000002,,
2022-10-01,1,1.0,,
2022-10-03,4,14.7075,,
2022-10-04,6,1.9183333333333332,,
2022-10-05,3,0.9233333333333333,,
2022-10-06,4,1.1949999999999998,,
2022-10-07,1,2.19,,
2022-10-08,3,0.86,,
2022-10-09,6,0.9833333333333334,,
2022-10-10,5,1.7740000000000002,,
2022-10-11,2,0.96,,
2022-10-12,12,4.991666666666666,,
2022-10-13,13,10.51076923076923,,
2022-10-14,18,10.092777777777776,,
2022-10-15,44,6.836363636363637,,
2022-10-16,1,3.81,,
2022-10-17,2,1.97,,
2022-10-18,45,12.685111111111112,,
2022-10-19,13,7.648461538461539,,
2022-10-20,10,6.7090000000000005,,
2022-10-21,1,1.11,,
2022-10-22,25,38.7248,,
2022-10-25,3,13.14,,
2022-10-26,1,2.56,,
2022-10-30,4,1.3375,,
2022-10-31,3,2.2133333333333334,,
2022-11-01,2,3.125,,
2022-11-02,2,15.03,,
2022-11-04,1,2.92,,
2022-11-07,7,6.367142857142857,,
2022-11-08,17,18.209411764705884,,
2022-11-09,2,10.78,,
2022-11-10,1,16.86,,
2022-11-15,1,0.85,,
2022-11-18,5,9.502,,
2022-11-19,3,12.183333333333332,,
2022-11-21,3,4.033333333333333,,
2022-11-25,4,8.540000000000001,,
2022-11-26,2,2.415,,
2022-11-27,1,4.34,,
2022-11-28,2,1.2349999999999999,,
2022-11-30,14,19.782142857142855,,
2022-12-01,10,9.421000000000001,,
2022-12-02,4,27.1625,,
2022-12-03,7,6.53,,
2022-12-06,3,10.79,,
2022-12-07,6,14.218333333333334,,
2022-12-08,6,21.294999999999998,,
2022-12-09,5,9.718,,
2022-12-10,1,5.34,,
2022-12-11,12,47.89000000000001,,
2022-12-12,5,5.438000000000001,,
2022-12-15,3,6.243333333333333,,
2022-12-18,1,5.55,,
2022-12-19,3,5.3999999999999995,,
2022-12-22,1,3.46,,
2022-12-25,1,0.59,,
2022-12-28,1,0.74,,
2023-01-04,4,24.310000000000002,,
2023-01-06,1,2.85,,
2023-01-07,1,1.08,,
2023-01-08,1,3.04,,
2023-01-09,1,1.4,,
2023-01-12,3,5.489999999999999,,
2023-01-13,3,3.6366666666666667,,
2023-01-14,11,6.679090909090909,,
2023-01-16,4,4.18,,
2023-01-22,1,15.24,,
2023-01-23,2,23.965,,
2023-01-24,4,7.5075,,
2023-01-25,3,12.366666666666667,,
2023-01-26,4,8.6875,,
2023-01-27,1,5.46,,
2023-01-28,1,1.39,,
2023-01-30,2,5.425000000000001,,
2023-02-01,1,3.08,,
2023-02-02,6,10.115,,
2023-02-04,4,3.37,,
2023-02-07,3,6.403333333333333,,
2023-02-12,3,6.406666666666666,,
2023-02-13,4,37.6975,,
2023-02-14,1,2.63,,
2023-02-16,9,14.764444444444443,,
2023-02-17,5,5.24,,
2023-02-20,2,1.26,,
2023-02-21,1,1.09,,
2023-02-26,2,0.9450000000000001,,
2023-02-27,2,0.92,,
2023-03-01,1,1.04,,
2023-03-02,2,1.345,,
2023-03-03,1,5.15,,
2023-03-04,3,1.9799999999999998,,
2023-03-05,3,47.846666666666664,,
2023-03-09,6,3.15,,
2023-03-10,2,1.3250000000000002,,
2023-03-13,3,2.17,,
2023-03-14,4,4.01,,
2023-03-15,1,2.96,,
2023-03-17,3,3.0866666666666664,,
2023-03-18,8,4.37,,
2023-03-19,2,2.655,,
2023-03-21,1,1.59,,
2023-03-23,1,2.18,,
2023-03-24,4,5.155,,
2023-03-26,2,4.705,,
2023-03-28,4,2.8425000000000002,,
2023-03-29,6,2.276666666666667,,
2023-03-30,4,6.5275,,
2023-03-31,5,7.7459999999999996,,
2023-04-01,18,10.472777777777777,,
2023-04-02,6,9.31,,
2023-04-03,3,1.0966666666666667,,
2023-04-04,3,1.3099999999999998,,
2023-04-06,17,6.1917647058823535,,
2023-04-07,4,6.4375,,
2023-04-08,4,1.595,,
2023-04-09,4,2.025,,
2023-04-10,4,4.6675,,
2023-04-11,32,31.4225,,
2023-04-12,12,12.055833333333332,,
2023-04-13,4,0.9824999999999999,,
2023-04-14,5,7.862,,
2023-04-15,1,2.16,,
2023-04-16,9,13.648888888888889,,
2023-04-17,5,4.470000000000001,,
2023-04-18,3,40.06,,
2023-04-19,12,5.095,,
2023-04-20,8,6.59125,,
2023-04-21,2,7.614999999999999,,
2023-04-23,7,2.4699999999999998,,
2023-04-24,2,1.195,,
2023-04-26,2,1.5350000000000001,,
2023-04-27,2,1.2000000000000002,,
2023-04-28,2,3.28,,
2023-04-29,6,3.3466666666666662,,
2023-04-30,8,2.0100000000000002,,
2023-05-01,13,14.533076923076923,,
2023-05-02,2,4.605,,
2023-05-03,8,15.48625,,
2023-05-04,3,1.0233333333333332,,
2023-05-05,5,1.018,,
2023-05-06,6,1.2666666666666666,,
2023-05-07,4,1.365,,
2023-05-08,17,22.25294117647059,,
2023-05-09,11,9.122727272727273,,
2023-05-10,5,0.8160000000000001,,
2023-05-11,3,6.266666666666667,,
2023-05-12,2,11.58,,
2023-05-14,2,0.625,,
2023-05-15,1,0.76,,
2023-05-16,8,9.43125,,
2023-05-17,2,1.005,,
2023-05-18,1,4.31,,
2023-05-20,1,0.98,,
2023-05-21,2,1.13,,
2023-05-22,7,2.6900000000000004,,
2023-05-23,2,0.645,,
2023-05-24,1,0.55,,
2023-05-25,1,0.75,,
2023-05-26,4,0.73,,
2023-05-28,9,11.261111111111111,,
2023-05-29,22,8.937727272727273,,
2023-05-30,9,12.964444444444446,,
2023-05-31,5,0.8480000000000001,,
2023-06-01,1,5.55,,
2023-06-02,1,0.92,,
2023-06-05,1,1.02,,
2023-06-06,4,0.4975,,
2023-06-09,1,1.13,,
2023-06-10,3,0.9466666666666667,,
2023-06-11,5,0.806,,
2023-06-12,1,1.22,,
2023-06-13,1,1.29,,
2023-06-14,2,1.26,,
2023-06-15,5,0.828,,
2023-06-16,7,1.0071428571428573,,
2023-06-17,1,0.85,,
2023-06-18,5,1.686,,
2023-06-19,2,0.755,,
2023-06-20,2,2.2600000000000002,,
2023-06-21,9,5.671111111111112,,
2023-06-22,1,1.79,,
2023-06-23,1,2.98,,
2023-06-24,8,2.06,,
2023-06-25,8,5.32,,
2023-06-26,5,0.8619999999999999,,
2023-06-27,6,9.42,,
2023-06-28,16,3.635625,,
2023-06-29,37,3.0745945945945947,,
2023-06-30,6,5.946666666666666,,
2023-07-01,16,1.73875,,
2023-07-02,9,1.5233333333333334,,
2023-07-03,10,25.243999999999996,,
2023-07-04,4,2.305,,
2023-07-05,4,4.2475000000000005,,
2023-07-06,13,40.560769230769225,,
2023-07-07,10,55.249,,
2023-07-08,2,2.27,,
2023-07-09,2,2.15,,
2023-07-10,1,0.69,,
2023-07-11,5,6.2700000000000005,,
2023-07-12,4,5.4125,,
2023-07-13,4,1.065,,
2023-07-15,5,1.0859999999999999,,
2023-07-16,5,1.202,,
2023-07-17,10,2.92,,
2023-07-18,9,3.31,,
2023-07-23,3,0.9199999999999999,,
2023-07-24,1,0.25,,
2023-07-26,8,25.6775,,
2023-07-27,8,3.005,,
2023-07-28,17,4.464705882352941,,
2023-07-29,27,3.6862962962962964,,
2023-07-30,7,12.902857142857144,,
2023-08-01,2,13.545,,
2023-08-02,1,2.9,,
2023-08-04,3,5.89,,
2023-08-05,14,8.044285714285714,,
2023-08-06,21,9.257142857142858,,
2023-08-07,23,20.996521739130436,,
2023-08-08,78,6.998974358974358,,
2023-08-09,63,3.1133333333333333,,
2023-08-10,26,2.226923076923077,,
2023-08-11,23,3.9156521739130437,,
2023-08-12,11,14.379090909090907,,
2023-08-13,6,0.9366666666666666,,
2023-08-14,33,6.383636363636364,,
2023-08-15,18,2.7027777777777775,,
2023-08-16,20,5.556500000000001,,
2023-08-17,40,9.27825,,
2023-08-18,5,8.404,,
2023-08-19,7,4.454285714285715,,
2023-08-20,18,14.112222222222222,,
2023-08-21,34,9.92470588235294,,
2023-08-22,29,2.2441379310344827,,
2023-08-23,8,3.0875,,
2023-08-24,2,8.56,,
2023-08-25,2,0.8,,
2023-08-26,1,0.78,,
2023-08-27,4,1.165,,
2023-08-28,2,3.91,,
2023-08-29,5,5.248,,
2023-08-30,11,6.147272727272727,,
2023-08-31,6,4.028333333333333,,
2023-09-02,2,6.94,,
2023-09-04,6,1.0933333333333335,,
2023-09-05,3,2.03,,
2023-09-06,12,5.991666666666667,,
2023-09-07,128,10.57546875,,
2023-09-08,86,7.919883720930232,,
2023-09-09,62,2.172741935483871,,
2023-09-10,56,13.731071428571429,,
2023-09-12,2,0.78,,
2023-09-14,3,1.0466666666666666,,
2023-09-16,5,1.014,,
2023-09-17,7,1.7485714285714287,,
2023-09-18,11,2.21,,
2023-09-19,2,0.8300000000000001,,
2023-09-20,6,0.6416666666666666,,
2023-09-21,40,5.7265,,
2023-09-22,18,1.6111111111111112,,
2023-09-23,9,0.8822222222222221,,
2023-09-24,17,41.59529411764706,,
2023-09-25,47,12.330212765957446,,
2023-09-26,62,12.068709677419355,,
2023-09-27,80,11.353750000000002,,
2023-09-28,61,7.477049180327869,,
2023-09-29,28,1.122857142857143,,
2023-10-01,2,4.78,,
2023-10-02,2,1.6150000000000002,,
2023-10-04,1,2.78,,
2023-10-05,2,4.615,,
2023-10-06,5,8.256,,
2023-10-07,9,4.522222222222222,,
2023-10-08,13,9.010769230769231,,
2023-10-09,53,24.99867924528302,,
2023-10-10,22,9.091363636363637,,
2023-10-11,7,1.332857142857143,,
2023-10-12,2,0.8899999999999999,,
2023-10-15,21,10.454761904761906,,
2023-10-16,12,8.621666666666668,,
2023-10-17,46,8.567608695652174,,
2023-10-18,17,1.7735294117647058,,
2023-10-19,16,13.3025,,
2023-10-20,31,9.118064516129033,,
2023-10-21,21,48.296190476190475,,
2023-10-22,46,17.916086956521738,,
2023-10-23,30,7.348666666666666,,
2023-10-24,23,2.7182608695652175,,
2023-10-25,18,5.101666666666667,,
2023-10-26,17,8.190000000000001,,
2023-10-27,6,7.641666666666667,,
2023-10-28,2,0.85,,
2023-10-29,1,7.69,,
2023-10-30,1,4.6,,
2023-10-31,3,7.68,,
2023-11-01,1,5.03,,
2023-11-02,9,1.4933333333333334,,
2023-11-03,7,5.594285714285715,,
2023-11-04,3,1.46,,
2023-11-05,3,2.0466666666666664,,
2023-11-06,4,9.15,,
2023-11-07,13,1.9861538461538462,,
2023-11-08,5,3.6719999999999997,,
2023-11-10,2,0.915,,
2023-11-11,1,1.1,,
2023-11-12,10,10.42,,
2023-11-13,2,6.045,,
2023-11-14,6,7.234999999999999,,
2023-11-15,1,10.47,,
2023-11-16,7,36.81285714285714,,
2023-11-17,3,1.6733333333333331,,
2023-11-18,2,0.84,,
2023-11-19,2,3.125,,
2023-11-20,7,10.01142857142857,,
2023-11-22,1,1.45,,
2023-11-23,2,1.495,,
2023-11-27,11,13.840000000000002,,
2023-11-28,5,30.516000000000002,,
2023-11-29,5,17.768,,
2023-11-30,10,9.707,,
2023-12-02,1,1.64,,
2023-12-05,16,4.6381250000000005,,
2023-12-06,21,1.85,,
2023-12-07,16,21.684375,,
2023-12-08,6,6.111666666666667,,
2023-12-09,1,5.11,,
2023-12-10,1,7.35,,
2023-12-11,5,8.482,,
2023-12-12,5,30.782,,
2023-12-13,4,10.44,,
2023-12-14,6,16.30333333333333,,
2023-12-15,6,4.415,,
2023-12-16,1,1.17,,
2023-12-18,1,2.23,,
2023-12-19,4,2.675,,
2023-12-20,4,52.9075,,
2023-12-21,6,4.445,,
2023-12-22,13,1.919230769230769,,
2023-12-28,2,0.835,,
2023-12-31,1,1.19,,
2024-01-01,2,2.67,,
2024-01-02,1,8.73,,
2024-01-03,3,4.906666666666667,,
2024-01-05,5,6.9319999999999995,,
2024-01-06,7,5.348571428571428,,
2024-01-09,4,7.145,,
2024-01-10,4,7.6175,,
2024-01-12,4,6.9125,,
2024-01-18,3,7.463333333333334,,
2024-01-23,1,6.0,,
2024-01-27,2,3.09,,
2024-01-29,1,10.85,,
2024-01-30,6,14.351666666666667,,
2024-01-31,5,28.372000000000003,,
2024-02-01,7,14.86,,
2024-02-02,5,13.65,,
2024-02-05,3,13.273333333333333,,
2024-02-06,4,2.9775,,
2024-02-08,8,8.1725,,
2024-02-09,4,14.6325,,
2024-02-12,9,27.78666666666667,,
2024-02-13,9,22.78,,
2024-02-14,19,12.484210526315788,,
2024-02-15,5,3.658,,
2024-02-16,1,1.91,,
2024-02-18,1,2.65,,
2024-02-19,6,2.5399999999999996,,
2024-02-21,3,5.8933333333333335,,
2024-02-22,2,3.725,,
2024-02-23,10,4.718999999999999,,
2024-02-24,7,5.252857142857144,,
2024-02-25,27,13.954814814814814,,
2024-02-26,10,6.784999999999999,,
2024-02-27,3,3.9600000000000004,,
2024-02-28,13,8.108461538461539,,
2024-02-29,10,3.5140000000000002,,
2024-03-01,21,10.802380952380952,,
2024-03-02,38,67.10894736842106,,
2024-03-03,8,1.06375,,
2024-03-04,3,1.0266666666666666,,
2024-03-05,4,14.067499999999999,,
2024-03-06,6,11.371666666666664,,
2024-03-07,1,2.41,,
2024-03-09,7,2.781428571428571,,
2024-03-10,10,4.914,,
2024-03-11,1,1.9,,
2024-03-12,10,12.464,,
2024-03-13,5,10.51,,
2024-03-16,1,0.95,,
2024-03-18,5,2.886,,
2024-03-19,5,7.786,,
2024-03-20,22,4.303181818181819,,
2024-03-21,26,43.112307692307695,,
2024-03-22,7,6.508571428571429,,
2024-03-23,3,3.8433333333333333,,
2024-03-24,4,19.177500000000002,,
2024-03-26,1,2.15,,
2024-03-27,1,14.63,,
2024-03-28,8,24.947499999999998,,
2024-03-29,2,8.17,,
2024-03-31,1,1.16,,
2024-04-01,1,3.32,,
2024-04-02,3,4.78,,
2024-04-03,9,4.566666666666666,,
2024-04-04,11,3.946363636363636,,
2024-04-05,3,5.886666666666667,,
2024-04-06,4,3.785,,
2024-04-07,1,0.98,,
2024-04-08,3,8.409999999999998,,
2024-04-09,9,2.251111111111111,,
2024-04-10,2,6.375,,
2024-04-11,15,21.898000000000003,,
2024-04-12,13,8.47923076923077,,
2024-04-13,3,8.203333333333333,,
2024-04-14,8,1.0162499999999999,,
2024-04-15,11,5.453636363636363,,
2024-04-16,2,9.58,,
2024-04-17,7,5.127142857142857,,
2024-04-18,1,4.48,,
2024-04-19,1,3.53,,
2024-04-20,1,1.63,,
2024-04-21,10,7.69,,
2024-04-22,8,5.68125,,
2024-04-23,38,17.666315789473682,,
2024-04-24,13,18.36692307692308,,
2024-04-25,4,1.005,,
2024-04-28,2,1.3599999999999999,,
2024-04-29,3,2.4633333333333334,,
2024-04-30,3,4.56,,
2024-05-01,1,1.04,,
2024-05-02,1,4.28,,
2024-05-04,3,5.116666666666667,,
2024-05-05,2,0.75,,
2024-05-06,2,0.7899999999999999,,
2024-05-07,1,0.64,,
2024-05-08,6,1.2283333333333333,,
2024-05-09,1,1.53,,
2024-05-11,4,2.0625,,
2024-05-13,5,0.732,,
2024-05-14,1,0.82,,
2024-05-15,1,9.24,,
2024-05-17,5,4.5120000000000005,,
2024-05-18,6,1.21,,
2024-05-19,28,11.031071428571428,,
2024-05-20,8,1.205,,
2024-05-21,1,0.47,,
2024-05-22,20,15.280000000000001,,
2024-05-23,14,7.046428571428571,,
2024-05-24,3,0.49,,
2024-05-25,6,2.555,,
2024-05-27,3,1.0,,
2024-05-28,4,1.0575,,
2024-05-29,8,0.655,,
2024-05-30,5,5.3340000000000005,,
2024-05-31,3,1.21,,
2024-06-01,8,0.7925,,
2024-06-02,16,5.14375,,
2024-06-03,6,1.1416666666666666,,
2024-06-05,26,11.726923076923075,,
2024-06-06,7,0.7571428571428571,,
2024-06-07,3,1.08,,
2024-06-08,7,1.2028571428571428,,
2024-06-09,9,1.0244444444444445,,
2024-06-10,1,0.76,,
2024-06-11,7,12.774285714285712,,
2024-06-12,22,2.475909090909091,,
2024-06-13,20,39.612,,
2024-06-14,4,1.0175,,
2024-06-16,6,3.4116666666666666,,
2024-06-17,7,1.0014285714285713,,
2024-06-18,4,0.975,,
2024-06-21,8,6.58875,,
2024-06-22,1,0.52,,
2024-06-23,2,1.36,,
2024-06-24,17,30.049411764705884,,
2024-06-25,23,12.912608695652175,,
2024-06-26,11,1.1345454545454545,,
2024-06-27,1,0.35,,
2024-06-28,8,15.21375,,
2024-06-29,6,1.105,,
2024-07-01,3,1.53,,
2024-07-02,1,1.61,,
2024-07-03,3,1.8166666666666667,,
2024-07-04,4,1.0825,,
2024-07-05,3,1.0733333333333333,,
2024-07-06,7,3.8542857142857145,,
2024-07-07,16,6.22875,,
2024-07-08,8,1.64875,,
2024-07-09,2,1.11,,
2024-07-10,5,2.826,,
2024-07-11,1,1.01,,
2024-07-12,9,7.591111111111112,,
2024-07-13,10,17.785,,
2024-07-14,12,8.1425,,
2024-07-15,2,1.735,,
2024-07-16,7,3.7085714285714286,,
2024-07-17,4,1.0,,
2024-07-18,3,3.8066666666666666,,
2024-07-19,5,0.642,,
2024-07-20,3,2.2966666666666664,,
2024-07-21,3,0.77,,
2024-07-22,8,9.25375,,
2024-07-23,4,0.615,,
2024-07-24,5,0.5279999999999999,,
2024-07-26,2,1.2000000000000002,,
2024-07-27,6,3.2483333333333335,,
2024-07-28,9,62.75444444444444,,
2024-07-29,28,82.84678571428572,,
2024-07-30,92,38.228478260869565,,
2024-07-31,152,13.697960526315791,,
2024-08-01,98,48.236326530612246,,
2024-08-02,91,7.175604395604396,,
2024-08-03,46,1.1047826086956523,,
2024-08-04,10,9.107,,
2024-08-05,7,1.6285714285714283,,
2024-08-06,10,27.613,,
2024-08-07,4,4.2325,,
2024-08-08,13,8.407692307692308,,
2024-08-11,1,0.38,,
2024-08-12,2,1.34,,
2024-08-13,1,0.37,,
2024-08-14,3,0.8766666666666666,,
2024-08-15,2,0.75,,
2024-08-16,4,2.09,,
2024-08-17,2,2.5900000000000003,,
2024-08-18,2,5.335,,
2024-08-20,3,2.6533333333333333,,
2024-08-21,6,2.6966666666666668,,
2024-08-23,2,2.295,,
2024-08-25,2,5.26,,
2024-08-27,6,3.0116666666666667,,
2024-08-28,5,0.664,,
2024-08-29,2,2.9749999999999996,,
2024-08-30,6,0.66,,
2024-08-31,3,0.48666666666666664,,
2024-09-01,2,0.7949999999999999,,
2024-09-02,6,0.5816666666666667,,
2024-09-03,3,0.6066666666666667,,
2024-09-05,1,0.68,,
2024-09-06,6,0.7433333333333333,,
2024-09-07,8,14.3275,,
2024-09-08,4,7.9375,,
2024-09-09,9,18.134444444444444,,
2024-09-10,15,2.278,,
2024-09-11,8,1.2075,,
2024-09-12,11,9.467272727272727,,
2024-09-13,7,8.105714285714285,,
2024-09-14,19,34.724736842105266,,
2024-09-15,16,1.7374999999999998,,
2024-09-16,8,3.2262500000000003,,
2024-09-17,1,0.75,,
2024-09-18,1,5.12,,
2024-09-19,4,1.73,,
2024-09-20,4,1.025,,
2024-09-21,7,1.0,,
2024-09-23,4,2.49,,
2024-09-24,1,0.85,,
2024-09-25,34,18.871176470588235,,
2024-09-26,56,4.725357142857143,,
2024-09-27,6,5.98,,
2024-09-28,12,2.1941666666666664,,
2024-09-29,17,30.140588235294118,,
2024-09-30,10,1.157,,
2024-10-01,9,3.112222222222222,,
2024-10-02,17,3.1405882352941177,,
2024-10-03,17,7.980588235294118,,
2024-10-04,19,7.6626315789473685,,
2024-10-05,11,1.4254545454545455,,
2024-10-06,8,1.0875,,
2024-10-07,6,1.5166666666666668,,
2024-10-08,5,1.35,,
2024-10-09,5,1.05,,
2024-10-10,10,1.022,,
2024-10-12,4,1.3325,,
2024-10-13,2,0.75,,
2024-10-14,1,0.24,,
2024-10-15,9,3.248888888888889,,
2024-10-16,3,1.28,,
2024-10-17,4,0.645,,
2024-10-18,1,0.87,,
2024-10-21,2,6.365,,
2024-10-22,3,0.85,,
2024-10-23,4,3.895,,
2024-10-24,3,1.2266666666666666,,
2024-10-25,2,2.29,,
2024-10-26,4,1.4275,,
2024-10-29,3,4.833333333333333,,
